,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
1464,1682,City,155.0,Trip Completed,2016-07-12 07:47:00,2016-07-12 08:38:00
1465,2043,Airport,155.0,Trip Completed,2016-07-12 14:30:00,2016-07-12 15:21:00
1466,2796,Airport,155.0,Trip Completed,2016-07-13 04:49:07,2016-07-13 05:29:40
1467,3945,City,155.0,Trip Completed,2016-07-13 22:33:31,2016-07-13 23:16:43
1468,4196,City,155.0,Trip Completed,2016-07-14 05:29:40,2016-07-14 06:36:39
1469,5174,City,155.0,Trip Completed,2016-07-14 20:29:43,2016-07-14 21:24:38
1470,5480,City,155.0,Trip Completed,2016-07-15 04:51:02,2016-07-15 06:03:45
1471,5883,Airport,155.0,Trip Completed,2016-07-15 09:39:54,2016-07-15 10:48:56
1472,6013,Airport,155.0,Trip Completed,2016-07-15 12:26:51,2016-07-15 13:03:34
1473,438,City,156.0,Trip Completed,2016-07-11 09:05:00,2016-07-11 10:14:00
1474,636,City,156.0,Trip Completed,2016-07-11 12:25:00,2016-07-11 13:09:00
1475,1938,Airport,156.0,Trip Completed,2016-07-12 11:21:00,2016-07-12 12:03:00
1476,2129,Airport,156.0,Trip Completed,2016-07-12 17:06:00,2016-07-12 18:18:00
1477,3337,Airport,156.0,Trip Completed,2016-07-13 12:42:45,2016-07-13 13:50:52
1478,3472,City,156.0,Trip Completed,2016-07-13 17:16:47,2016-07-13 18:06:23
1479,3991,City,156.0,Trip Completed,2016-07-13 23:24:37,2016-07-14 00:06:50
1480,4221,Airport,156.0,Trip Completed,2016-07-14 05:46:40,2016-07-14 06:35:16
1481,5719,Airport,156.0,Trip Completed,2016-07-15 07:45:50,2016-07-15 08:21:28
1482,143,Airport,157.0,Trip Completed,2016-07-11 05:24:00,2016-07-11 06:01:00
1483,784,City,157.0,Trip Completed,2016-07-11 16:50:00,2016-07-11 17:23:00
1484,1020,Airport,157.0,Trip Completed,2016-07-11 19:17:00,2016-07-11 20:08:00
1485,2934,City,157.0,Trip Completed,2016-07-13 06:28:12,2016-07-13 07:10:08
1486,4073,City,157.0,Trip Completed,2016-07-14 02:10:36,2016-07-14 02:54:21
1487,4751,City,157.0,Trip Completed,2016-07-14 15:18:31,2016-07-14 16:12:44
1488,5275,City,157.0,Trip Completed,2016-07-14 21:38:10,2016-07-14 22:21:52
1489,1262,Airport,158.0,Trip Completed,2016-07-11 22:00:00,2016-07-11 23:04:00
1490,1600,City,158.0,Trip Completed,2016-07-12 06:39:00,2016-07-12 07:13:00
1491,2016,City,158.0,Trip Completed,2016-07-12 13:34:00,2016-07-12 14:36:00
1492,2370,Airport,158.0,Trip Completed,2016-07-12 19:37:00,2016-07-12 20:11:00
1493,3192,Airport,158.0,Trip Completed,2016-07-13 09:32:25,2016-07-13 10:42:22
1494,3367,Airport,158.0,Trip Completed,2016-07-13 13:51:00,2016-07-13 14:29:30
1495,3952,City,158.0,Trip Completed,2016-07-13 22:45:09,2016-07-13 23:41:02
1496,4517,Airport,158.0,Trip Completed,2016-07-14 09:22:47,2016-07-14 10:04:44
1497,4944,City,158.0,Trip Completed,2016-07-14 18:33:03,2016-07-14 19:04:51
1498,6037,Airport,158.0,Trip Completed,2016-07-15 13:03:25,2016-07-15 14:01:33
1499,6385,Airport,158.0,Trip Completed,2016-07-15 19:19:47,2016-07-15 20:21:00
1500,398,City,159.0,Trip Completed,2016-07-11 08:26:00,2016-07-11 09:32:00
1501,2163,Airport,159.0,Trip Completed,2016-07-12 17:30:00,2016-07-12 18:07:00
1502,3985,Airport,159.0,Trip Completed,2016-07-13 23:15:18,2016-07-14 00:33:31
1503,4780,City,159.0,Trip Completed,2016-07-14 16:29:40,2016-07-14 16:58:40
1504,5453,City,159.0,Trip Completed,2016-07-15 03:38:02,2016-07-15 04:28:09
1505,5807,City,159.0,Trip Completed,2016-07-15 08:41:35,2016-07-15 09:11:58
1506,6074,Airport,159.0,Trip Completed,2016-07-15 14:07:10,2016-07-15 14:56:19
1507,6651,City,159.0,Trip Completed,2016-07-15 22:06:53,2016-07-15 22:46:22
1508,223,Airport,160.0,Trip Completed,2016-07-11 06:13:00,2016-07-11 07:05:00
1509,680,City,160.0,Trip Completed,2016-07-11 13:30:00,2016-07-11 14:38:00
1510,887,Airport,160.0,Trip Completed,2016-07-11 18:10:00,2016-07-11 18:47:00
1511,1689,Airport,160.0,Trip Completed,2016-07-12 07:51:00,2016-07-12 08:32:00
1512,1939,City,160.0,Trip Completed,2016-07-12 11:18:00,2016-07-12 11:54:00
1513,2182,City,160.0,Trip Completed,2016-07-12 17:42:00,2016-07-12 18:30:00
1514,3223,Airport,160.0,Trip Completed,2016-07-13 09:48:30,2016-07-13 10:31:41
1515,3819,Airport,160.0,Trip Completed,2016-07-13 21:08:10,2016-07-13 21:48:44
1516,4823,Airport,160.0,Trip Completed,2016-07-14 17:22:20,2016-07-14 18:38:29
1517,5431,Airport,160.0,Trip Completed,2016-07-15 02:38:30,2016-07-15 03:23:54
1518,6353,Airport,160.0,Trip Completed,2016-07-15 18:57:01,2016-07-15 19:27:57
1519,163,City,161.0,Trip Completed,2016-07-11 05:35:00,2016-07-11 06:49:00
1520,706,Airport,161.0,Trip Completed,2016-07-11 14:12:00,2016-07-11 15:27:00
1521,1214,Airport,161.0,Trip Completed,2016-07-11 21:30:00,2016-07-11 21:57:00
1522,1399,City,161.0,Trip Completed,2016-07-12 02:35:00,2016-07-12 03:42:00
1523,1574,Airport,161.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:15:00
1524,1870,City,161.0,Trip Completed,2016-07-12 10:01:00,2016-07-12 10:42:00
1525,2267,Airport,161.0,Trip Completed,2016-07-12 18:33:00,2016-07-12 19:36:00
1526,2658,Airport,161.0,Trip Completed,2016-07-12 23:18:00,2016-07-13 00:03:21
1527,3048,Airport,161.0,Trip Completed,2016-07-13 07:41:17,2016-07-13 08:14:19
1528,3301,Airport,161.0,Trip Completed,2016-07-13 11:41:40,2016-07-13 12:28:38
1529,3477,City,161.0,Trip Completed,2016-07-13 17:18:05,2016-07-13 18:09:59
1530,4371,City,161.0,Trip Completed,2016-07-14 07:34:57,2016-07-14 08:24:33
1531,445,City,162.0,Trip Completed,2016-07-11 09:06:00,2016-07-11 10:05:00
1532,1100,Airport,162.0,Trip Completed,2016-07-11 20:10:00,2016-07-11 20:52:00
1533,1961,City,162.0,Trip Completed,2016-07-12 11:53:00,2016-07-12 12:27:00
1534,3215,Airport,162.0,Trip Completed,2016-07-13 09:49:32,2016-07-13 10:57:30
1535,3997,Airport,162.0,Trip Completed,2016-07-13 23:36:23,2016-07-14 00:22:26
1536,4385,City,162.0,Trip Completed,2016-07-14 07:51:59,2016-07-14 08:24:08
1537,4736,City,162.0,Trip Completed,2016-07-14 14:31:20,2016-07-14 15:50:58
1538,5291,Airport,162.0,Trip Completed,2016-07-14 21:48:06,2016-07-14 22:45:23
1539,5350,City,162.0,Trip Completed,2016-07-14 22:52:35,2016-07-14 23:42:51
1540,5768,City,162.0,Trip Completed,2016-07-15 08:27:01,2016-07-15 09:30:13
1541,675,City,163.0,Trip Completed,2016-07-11 13:24:00,2016-07-11 13:55:00
1542,1996,Airport,163.0,Trip Completed,2016-07-12 12:57:00,2016-07-12 14:06:00
1543,2510,City,163.0,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:50:00
1544,3969,Airport,163.0,Trip Completed,2016-07-13 22:58:22,2016-07-13 23:58:00
1545,4397,City,163.0,Trip Completed,2016-07-14 07:56:05,2016-07-14 08:57:30
1546,5326,City,163.0,Trip Completed,2016-07-14 22:09:30,2016-07-14 23:13:16
1547,5987,City,163.0,Trip Completed,2016-07-15 11:42:14,2016-07-15 12:49:39
1548,6152,Airport,163.0,Trip Completed,2016-07-15 16:15:34,2016-07-15 17:16:45
1549,6317,City,163.0,Trip Completed,2016-07-15 18:35:57,2016-07-15 19:05:06
1550,602,City,164.0,Trip Completed,2016-07-11 11:38:00,2016-07-11 12:57:00
1551,981,City,164.0,Trip Completed,2016-07-11 19:01:00,2016-07-11 19:39:00
1552,1317,Airport,164.0,Trip Completed,2016-07-11 22:57:00,2016-07-11 23:52:00
1553,2112,Airport,164.0,Trip Completed,2016-07-12 16:32:00,2016-07-12 17:03:00
1554,2365,City,164.0,Trip Completed,2016-07-12 19:34:00,2016-07-12 20:12:00
1555,2849,City,164.0,Trip Completed,2016-07-13 05:29:42,2016-07-13 06:34:27
1556,4573,City,164.0,Trip Completed,2016-07-14 09:47:53,2016-07-14 10:47:05
1557,5095,City,164.0,Trip Completed,2016-07-14 19:48:45,2016-07-14 20:55:36
1558,741,Airport,165.0,Trip Completed,2016-07-11 15:39:00,2016-07-11 16:27:00
1559,1873,City,165.0,Trip Completed,2016-07-12 09:59:00,2016-07-12 10:44:00
1560,2134,Airport,165.0,Trip Completed,2016-07-12 17:14:00,2016-07-12 17:44:00
1561,3461,Airport,165.0,Trip Completed,2016-07-13 17:04:19,2016-07-13 18:07:53
1562,3711,Airport,165.0,Trip Completed,2016-07-13 19:47:15,2016-07-13 20:46:01
1563,5001,Airport,165.0,Trip Completed,2016-07-14 18:59:05,2016-07-14 19:35:00
1564,248,City,166.0,Trip Completed,2016-07-11 06:38:00,2016-07-11 07:45:00
1565,1321,Airport,166.0,Trip Completed,2016-07-11 23:01:00,2016-07-12 00:05:00
1566,1997,City,166.0,Trip Completed,2016-07-12 13:02:00,2016-07-12 13:57:00
1567,2544,City,166.0,Trip Completed,2016-07-12 21:22:00,2016-07-12 21:51:00
1568,3863,City,166.0,Trip Completed,2016-07-13 21:44:48,2016-07-13 22:50:38
1569,4336,City,166.0,Trip Completed,2016-07-14 07:14:05,2016-07-14 08:34:21
1570,4754,City,166.0,Trip Completed,2016-07-14 15:24:45,2016-07-14 16:18:25
1571,6620,City,166.0,Trip Completed,2016-07-15 21:48:02,2016-07-15 22:36:08
1572,500,Airport,167.0,Trip Completed,2016-07-11 09:38:00,2016-07-11 10:12:00
1573,1518,City,167.0,Trip Completed,2016-07-12 05:50:00,2016-07-12 06:38:00
1574,3082,City,167.0,Trip Completed,2016-07-13 08:10:03,2016-07-13 08:50:37
1575,3478,Airport,167.0,Trip Completed,2016-07-13 17:19:57,2016-07-13 17:53:56
1576,4539,City,167.0,Trip Completed,2016-07-14 09:35:42,2016-07-14 10:46:02
1577,4791,City,167.0,Trip Completed,2016-07-14 16:43:10,2016-07-14 17:32:58
1578,5263,City,167.0,Trip Completed,2016-07-14 21:30:34,2016-07-14 21:59:26
1579,1679,City,168.0,Trip Completed,2016-07-12 07:46:00,2016-07-12 08:24:00
1580,2276,Airport,168.0,Trip Completed,2016-07-12 18:38:00,2016-07-12 19:46:00
1581,2747,Airport,168.0,Trip Completed,2016-07-13 03:17:00,2016-07-13 03:54:54
1582,3370,City,168.0,Trip Completed,2016-07-13 13:56:50,2016-07-13 14:56:07
1583,3741,Airport,168.0,Trip Completed,2016-07-13 20:14:21,2016-07-13 21:21:35
1584,4266,Airport,168.0,Trip Completed,2016-07-14 06:10:03,2016-07-14 06:56:04
1585,5596,City,168.0,Trip Completed,2016-07-15 06:08:33,2016-07-15 06:51:04
1586,5961,Airport,168.0,Trip Completed,2016-07-15 10:55:52,2016-07-15 11:54:35
1587,6418,City,168.0,Trip Completed,2016-07-15 19:45:28,2016-07-15 20:22:56
1588,759,City,169.0,Trip Completed,2016-07-11 16:16:00,2016-07-11 16:47:00
1589,2524,Airport,169.0,Trip Completed,2016-07-12 21:09:00,2016-07-12 21:55:00
1590,2769,Airport,169.0,Trip Completed,2016-07-13 04:13:56,2016-07-13 05:06:39
1591,5071,Airport,169.0,Trip Completed,2016-07-14 19:30:33,2016-07-14 20:17:28
1592,5287,City,169.0,Trip Completed,2016-07-14 21:46:45,2016-07-14 22:35:39
1593,33,Airport,170.0,Trip Completed,2016-07-11 02:17:00,2016-07-11 03:31:00
1594,2692,City,170.0,Trip Completed,2016-07-13 00:42:20,2016-07-13 01:40:54
1595,2835,City,170.0,Trip Completed,2016-07-13 05:19:47,2016-07-13 06:24:44
1596,3122,Airport,170.0,Trip Completed,2016-07-13 08:37:13,2016-07-13 09:13:33
1597,3465,City,170.0,Trip Completed,2016-07-13 17:12:20,2016-07-13 18:03:50
1598,3857,City,170.0,Trip Completed,2016-07-13 21:34:05,2016-07-13 22:46:22
1599,4343,Airport,170.0,Trip Completed,2016-07-14 07:17:34,2016-07-14 08:07:51
1600,4417,City,170.0,Trip Completed,2016-07-14 08:13:37,2016-07-14 09:07:38
1601,5756,City,170.0,Trip Completed,2016-07-15 08:03:01,2016-07-15 08:51:47
1602,5907,Airport,170.0,Trip Completed,2016-07-15 09:56:35,2016-07-15 11:04:43
1603,699,Airport,171.0,Trip Completed,2016-07-11 14:02:00,2016-07-11 15:02:00
1604,821,City,171.0,Trip Completed,2016-07-11 17:34:00,2016-07-11 17:57:00
1605,2085,City,171.0,Trip Completed,2016-07-12 15:41:00,2016-07-12 16:27:00
1606,2346,Airport,171.0,Trip Completed,2016-07-12 19:17:00,2016-07-12 20:04:00
1607,2704,City,171.0,Trip Completed,2016-07-13 01:12:32,2016-07-13 01:58:09
1608,2901,Airport,171.0,Trip Completed,2016-07-13 06:04:24,2016-07-13 07:17:36
1609,3475,City,171.0,Trip Completed,2016-07-13 17:19:55,2016-07-13 17:55:50
1610,3743,Airport,171.0,Trip Completed,2016-07-13 20:19:50,2016-07-13 21:10:17
1611,5209,Airport,171.0,Trip Completed,2016-07-14 20:58:21,2016-07-14 21:59:37
1612,6674,Airport,171.0,Trip Completed,2016-07-15 22:25:32,2016-07-15 23:08:33
1613,714,City,172.0,Trip Completed,2016-07-11 14:28:00,2016-07-11 15:34:00
1614,792,Airport,172.0,Trip Completed,2016-07-11 17:01:00,2016-07-11 17:44:00
1615,1341,Airport,172.0,Trip Completed,2016-07-11 23:26:00,2016-07-12 00:06:00
1616,1745,City,172.0,Trip Completed,2016-07-12 08:22:00,2016-07-12 09:13:00
1617,1971,City,172.0,Trip Completed,2016-07-12 12:08:00,2016-07-12 13:25:00
1618,2632,City,172.0,Trip Completed,2016-07-12 22:19:00,2016-07-12 23:21:00
1619,2935,City,172.0,Trip Completed,2016-07-13 06:30:08,2016-07-13 07:01:42
1620,3142,Airport,172.0,Trip Completed,2016-07-13 08:50:45,2016-07-13 09:59:05
1621,4516,City,172.0,Trip Completed,2016-07-14 09:11:02,2016-07-14 09:57:19
1622,4605,Airport,172.0,Trip Completed,2016-07-14 10:14:36,2016-07-14 11:25:20
1623,5936,Airport,172.0,Trip Completed,2016-07-15 10:17:39,2016-07-15 11:04:32
1624,6621,City,172.0,Trip Completed,2016-07-15 21:49:39,2016-07-15 22:30:22
1625,752,Airport,173.0,Trip Completed,2016-07-11 16:03:00,2016-07-11 17:08:00
1626,1336,City,173.0,Trip Completed,2016-07-11 23:17:00,2016-07-11 23:52:00
1627,1836,Airport,173.0,Trip Completed,2016-07-12 09:37:00,2016-07-12 10:19:00
1628,2447,Airport,173.0,Trip Completed,2016-07-12 20:24:00,2016-07-12 21:36:00
1629,3517,Airport,173.0,Trip Completed,2016-07-13 17:46:30,2016-07-13 18:35:16
1630,3831,Airport,173.0,Trip Completed,2016-07-13 21:16:33,2016-07-13 22:16:02
1631,4136,City,173.0,Trip Completed,2016-07-14 04:46:17,2016-07-14 05:21:42
1632,4700,Airport,173.0,Trip Completed,2016-07-14 13:08:15,2016-07-14 13:54:59
1633,5484,City,173.0,Trip Completed,2016-07-15 04:54:59,2016-07-15 05:47:16
1634,5900,City,173.0,Trip Completed,2016-07-15 09:53:30,2016-07-15 10:44:45
1635,6634,Airport,173.0,Trip Completed,2016-07-15 22:03:00,2016-07-15 22:44:41
1636,426,City,174.0,Trip Completed,2016-07-11 08:48:00,2016-07-11 09:53:00
1637,1320,City,174.0,Trip Completed,2016-07-11 22:52:00,2016-07-12 00:06:00
1638,1588,City,174.0,Trip Completed,2016-07-12 06:32:00,2016-07-12 07:19:00
1639,2375,Airport,174.0,Trip Completed,2016-07-12 19:38:00,2016-07-12 20:38:00
1640,4411,Airport,174.0,Trip Completed,2016-07-14 08:09:40,2016-07-14 08:52:11
1641,4769,Airport,174.0,Trip Completed,2016-07-14 15:42:35,2016-07-14 16:41:05
1642,5149,City,174.0,Trip Completed,2016-07-14 20:27:10,2016-07-14 21:26:22
1643,5659,City,174.0,Trip Completed,2016-07-15 07:03:49,2016-07-15 08:08:48
1644,545,City,175.0,Trip Completed,2016-07-11 10:06:00,2016-07-11 10:42:00
1645,778,City,175.0,Trip Completed,2016-07-11 16:39:00,2016-07-11 17:18:00
1646,1289,City,175.0,Trip Completed,2016-07-11 22:26:00,2016-07-11 22:55:00
1647,1654,Airport,175.0,Trip Completed,2016-07-12 07:23:00,2016-07-12 08:06:00
1648,1945,Airport,175.0,Trip Completed,2016-07-12 11:33:00,2016-07-12 12:44:00
1649,2460,City,175.0,Trip Completed,2016-07-12 20:29:00,2016-07-12 21:40:00
1650,2877,Airport,175.0,Trip Completed,2016-07-13 05:49:52,2016-07-13 07:03:47
1651,3264,City,175.0,Trip Completed,2016-07-13 10:21:04,2016-07-13 11:31:53
1652,3927,City,175.0,Trip Completed,2016-07-13 22:22:46,2016-07-13 23:21:28
1653,5774,City,175.0,Trip Completed,2016-07-15 08:29:25,2016-07-15 09:22:31
1654,923,City,176.0,Trip Completed,2016-07-11 18:26:00,2016-07-11 19:37:00
1655,1439,City,176.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 05:19:00
1656,2130,City,176.0,Trip Completed,2016-07-12 17:04:00,2016-07-12 17:46:00
1657,2797,City,176.0,Trip Completed,2016-07-13 04:53:36,2016-07-13 06:07:10
1658,3135,Airport,176.0,Trip Completed,2016-07-13 08:48:27,2016-07-13 09:21:33
1659,3525,Airport,176.0,Trip Completed,2016-07-13 17:48:26,2016-07-13 18:50:29
1660,3925,Airport,176.0,Trip Completed,2016-07-13 22:26:29,2016-07-13 23:25:18
1661,4087,City,176.0,Trip Completed,2016-07-14 02:52:39,2016-07-14 03:57:26
1662,4706,City,176.0,Trip Completed,2016-07-14 13:14:44,2016-07-14 14:00:22
1663,5448,Airport,176.0,Trip Completed,2016-07-15 03:22:27,2016-07-15 04:27:10
1664,5645,City,176.0,Trip Completed,2016-07-15 06:51:10,2016-07-15 07:35:48
1665,5862,City,176.0,Trip Completed,2016-07-15 09:19:29,2016-07-15 09:56:53
1666,6079,Airport,176.0,Trip Completed,2016-07-15 14:21:50,2016-07-15 15:07:16
1667,6648,Airport,176.0,Trip Completed,2016-07-15 22:04:52,2016-07-15 23:14:39
1668,863,City,177.0,Trip Completed,2016-07-11 17:55:00,2016-07-11 18:43:00
1669,1324,City,177.0,Trip Completed,2016-07-11 22:59:00,2016-07-12 00:05:00
1670,1666,City,177.0,Trip Completed,2016-07-12 07:37:00,2016-07-12 08:49:00
1671,1797,Airport,177.0,Trip Completed,2016-07-12 09:15:00,2016-07-12 09:41:00
1672,2279,Airport,177.0,Trip Completed,2016-07-12 18:38:00,2016-07-12 19:26:00
1673,2997,City,177.0,Trip Completed,2016-07-13 07:10:45,2016-07-13 07:49:08
1674,3343,Airport,177.0,Trip Completed,2016-07-13 12:57:34,2016-07-13 13:42:02
1675,3625,Airport,177.0,Trip Completed,2016-07-13 18:57:24,2016-07-13 20:01:21
1676,4310,City,177.0,Trip Completed,2016-07-14 06:48:51,2016-07-14 07:42:31
1677,4750,Airport,177.0,Trip Completed,2016-07-14 15:09:22,2016-07-14 16:20:37
1678,5185,Airport,177.0,Trip Completed,2016-07-14 20:35:30,2016-07-14 21:49:35
1679,5978,Airport,177.0,Trip Completed,2016-07-15 11:27:18,2016-07-15 12:10:16
1680,6073,City,177.0,Trip Completed,2016-07-15 14:02:35,2016-07-15 14:50:25
1681,455,City,178.0,Trip Completed,2016-07-11 09:17:00,2016-07-11 10:12:00
1682,651,Airport,178.0,Trip Completed,2016-07-11 12:45:00,2016-07-11 13:25:00
1683,742,City,178.0,Trip Completed,2016-07-11 15:38:00,2016-07-11 16:25:00
1684,828,Airport,178.0,Trip Completed,2016-07-11 17:35:00,2016-07-11 18:07:00
1685,1701,City,178.0,Trip Completed,2016-07-12 07:58:00,2016-07-12 08:47:00
1686,1985,City,178.0,Trip Completed,2016-07-12 12:24:00,2016-07-12 13:29:00
1687,2277,City,178.0,Trip Completed,2016-07-12 18:39:00,2016-07-12 19:34:00
1688,3108,Airport,178.0,Trip Completed,2016-07-13 08:25:17,2016-07-13 09:35:25
1689,3880,Airport,178.0,Trip Completed,2016-07-13 21:54:09,2016-07-13 22:35:57
1690,4252,City,178.0,Trip Completed,2016-07-14 06:05:14,2016-07-14 06:46:37
1691,4646,Airport,178.0,Trip Completed,2016-07-14 11:49:01,2016-07-14 12:55:56
1692,5560,Airport,178.0,Trip Completed,2016-07-15 05:35:45,2016-07-15 06:19:44
1693,483,City,179.0,Trip Completed,2016-07-11 09:26:00,2016-07-11 10:04:00
1694,628,Airport,179.0,Trip Completed,2016-07-11 12:19:00,2016-07-11 13:00:00
1695,2285,City,179.0,Trip Completed,2016-07-12 18:34:00,2016-07-12 19:14:00
1696,4024,Airport,179.0,Trip Completed,2016-07-13 00:06:34,2016-07-13 00:42:21
1697,2952,City,179.0,Trip Completed,2016-07-13 06:39:09,2016-07-13 07:56:00
1698,4631,Airport,179.0,Trip Completed,2016-07-14 11:16:57,2016-07-14 12:24:33
1699,5200,Airport,179.0,Trip Completed,2016-07-14 20:48:33,2016-07-14 21:38:17
1700,5711,City,179.0,Trip Completed,2016-07-15 07:40:48,2016-07-15 08:33:56
1701,6399,Airport,179.0,Trip Completed,2016-07-15 19:24:48,2016-07-15 20:01:58
1702,6453,City,179.0,Trip Completed,2016-07-15 20:06:18,2016-07-15 21:02:10
1703,788,City,180.0,Trip Completed,2016-07-11 16:53:00,2016-07-11 17:54:00
1704,1550,Airport,180.0,Trip Completed,2016-07-12 06:08:00,2016-07-12 07:14:00
1705,2069,Airport,180.0,Trip Completed,2016-07-12 15:20:00,2016-07-12 15:55:00
1706,2593,City,180.0,Trip Completed,2016-07-12 21:43:00,2016-07-12 22:35:00
1707,2943,City,180.0,Trip Completed,2016-07-13 06:41:04,2016-07-13 07:15:52
1708,3649,City,180.0,Trip Completed,2016-07-13 19:11:32,2016-07-13 20:21:31
1709,3942,Airport,180.0,Trip Completed,2016-07-13 22:36:27,2016-07-13 23:42:21
1710,5512,Airport,180.0,Trip Completed,2016-07-15 05:10:25,2016-07-15 05:42:24
1711,5752,City,180.0,Trip Completed,2016-07-15 08:02:05,2016-07-15 09:09:26
1712,6362,City,180.0,Trip Completed,2016-07-15 19:05:36,2016-07-15 19:49:02
1713,1151,Airport,181.0,Trip Completed,2016-07-11 20:40:00,2016-07-11 21:38:00
1714,1812,Airport,181.0,Trip Completed,2016-07-12 09:16:00,2016-07-12 10:09:00
1715,1946,Airport,181.0,Trip Completed,2016-07-12 11:28:00,2016-07-12 12:32:00
1716,2646,City,181.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:45:00
1717,3255,Airport,181.0,Trip Completed,2016-07-13 10:10:00,2016-07-13 11:20:59
1718,3431,Airport,181.0,Trip Completed,2016-07-13 16:03:13,2016-07-13 16:46:54
1719,3634,City,181.0,Trip Completed,2016-07-13 19:00:49,2016-07-13 19:54:19
1720,4592,City,181.0,Trip Completed,2016-07-14 10:09:16,2016-07-14 10:38:27
1721,5705,City,181.0,Trip Completed,2016-07-15 07:32:41,2016-07-15 08:16:15
1722,6056,Airport,181.0,Trip Completed,2016-07-15 13:35:56,2016-07-15 14:02:50
1723,325,City,182.0,Trip Completed,2016-07-11 07:34:00,2016-07-11 08:44:00
1724,1015,City,182.0,Trip Completed,2016-07-11 19:15:00,2016-07-11 20:11:00
1725,1308,City,182.0,Trip Completed,2016-07-11 22:41:00,2016-07-11 23:54:00
1726,1667,City,182.0,Trip Completed,2016-07-12 07:42:00,2016-07-12 08:03:00
1727,2436,Airport,182.0,Trip Completed,2016-07-12 20:15:00,2016-07-12 20:46:00
1728,2865,City,182.0,Trip Completed,2016-07-13 05:42:33,2016-07-13 06:25:57
1729,3397,City,182.0,Trip Completed,2016-07-13 15:00:02,2016-07-13 15:58:30
1730,4040,Airport,182.0,Trip Completed,2016-07-14 00:38:21,2016-07-14 01:50:05
1731,4094,City,182.0,Trip Completed,2016-07-14 03:09:17,2016-07-14 03:44:55
1732,4568,Airport,182.0,Trip Completed,2016-07-14 09:50:59,2016-07-14 10:22:31
1733,5105,City,182.0,Trip Completed,2016-07-14 19:59:57,2016-07-14 20:37:28
1734,573,Airport,183.0,Trip Completed,2016-07-11 10:57:00,2016-07-11 11:30:00
1735,789,City,183.0,Trip Completed,2016-07-11 16:54:00,2016-07-11 17:36:00
1736,1525,City,183.0,Trip Completed,2016-07-12 05:48:00,2016-07-12 06:46:00
1737,2786,Airport,183.0,Trip Completed,2016-07-13 04:54:15,2016-07-13 05:34:02
1738,3143,Airport,183.0,Trip Completed,2016-07-13 08:52:45,2016-07-13 09:57:50
1739,3917,City,183.0,Trip Completed,2016-07-13 22:15:07,2016-07-13 23:23:04
1740,4375,City,183.0,Trip Completed,2016-07-14 07:38:26,2016-07-14 08:42:05
1741,6345,City,183.0,Trip Completed,2016-07-15 18:44:57,2016-07-15 19:57:43
1742,169,City,184.0,Trip Completed,2016-07-11 05:45:00,2016-07-11 06:48:00
1743,537,City,184.0,Trip Completed,2016-07-11 10:05:00,2016-07-11 10:57:00
1744,682,City,184.0,Trip Completed,2016-07-11 13:32:00,2016-07-11 14:19:00
1745,1384,City,184.0,Trip Completed,2016-07-12 01:15:00,2016-07-12 02:18:00
1746,2167,Airport,184.0,Trip Completed,2016-07-12 17:30:00,2016-07-12 18:30:00
1747,2295,City,184.0,Trip Completed,2016-07-12 18:48:00,2016-07-12 19:12:00
1748,3109,City,184.0,Trip Completed,2016-07-13 08:22:49,2016-07-13 09:18:31
1749,3293,City,184.0,Trip Completed,2016-07-13 11:18:02,2016-07-13 11:52:17
1750,3444,City,184.0,Trip Completed,2016-07-13 16:33:05,2016-07-13 17:49:15
1751,3660,Airport,184.0,Trip Completed,2016-07-13 19:22:51,2016-07-13 19:51:44
1752,4693,City,184.0,Trip Completed,2016-07-14 13:01:23,2016-07-14 14:10:11
1753,5214,Airport,184.0,Trip Completed,2016-07-14 20:59:09,2016-07-14 21:48:04
1754,5570,City,184.0,Trip Completed,2016-07-15 05:53:21,2016-07-15 06:17:39
1755,6003,Airport,184.0,Trip Completed,2016-07-15 12:09:01,2016-07-15 12:57:34
1756,6663,Airport,184.0,Trip Completed,2016-07-15 22:22:03,2016-07-15 23:03:25
1757,616,Airport,185.0,Trip Completed,2016-07-11 12:05:00,2016-07-11 12:48:00
1758,1056,City,185.0,Trip Completed,2016-07-11 19:49:00,2016-07-11 20:28:00
1759,1903,City,185.0,Trip Completed,2016-07-12 10:36:00,2016-07-12 11:32:00
1760,2643,City,185.0,Trip Completed,2016-07-12 22:37:00,2016-07-12 23:34:00
1761,3291,City,185.0,Trip Completed,2016-07-13 11:10:05,2016-07-13 12:31:07
1762,3965,Airport,185.0,Trip Completed,2016-07-13 22:50:47,2016-07-13 23:20:24
1763,4007,City,185.0,Trip Completed,2016-07-13 23:46:19,2016-07-14 00:23:39
1764,4234,City,185.0,Trip Completed,2016-07-14 05:59:10,2016-07-14 07:01:16
1765,4388,Airport,185.0,Trip Completed,2016-07-14 07:50:14,2016-07-14 08:48:46
1766,4964,City,185.0,Trip Completed,2016-07-14 18:34:51,2016-07-14 19:13:08
1767,5544,City,185.0,Trip Completed,2016-07-15 05:23:42,2016-07-15 05:56:52
1768,6217,City,185.0,Trip Completed,2016-07-15 17:33:50,2016-07-15 18:00:13
